,game,model,experiment,episode,metric,value
10637,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_4,Generated Expression Number of Tokens,7.0
10638,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_4,Aborted at Player 1,0.0
10639,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_4,Aborted at Player 2,0.0
10640,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_4,Request Count,2.0
10641,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_4,Parsed Request Count,2.0
10642,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_4,Violated Request Count,0.0
10643,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_4,Aborted,0.0
10644,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_4,Success,0.0
10645,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_4,Lose,1.0
10646,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_4,Main Score,0.0
10647,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_4,Request Success Ratio,1.0
10648,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Generated Expression Length,46.0
10649,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Generated Expression Number of Tokens,7.0
10650,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Aborted at Player 1,0.0
10651,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Aborted at Player 2,0.0
10652,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Request Count,2.0
10653,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Parsed Request Count,2.0
10654,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Violated Request Count,0.0
10655,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Aborted,0.0
10656,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Success,0.0
10657,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Lose,1.0
10658,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Main Score,0.0
10659,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_5,Request Success Ratio,1.0
10660,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Generated Expression Length,46.0
10661,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Generated Expression Number of Tokens,7.0
10662,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Aborted at Player 1,0.0
10663,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Aborted at Player 2,0.0
10664,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Request Count,2.0
10665,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Parsed Request Count,2.0
10666,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Violated Request Count,0.0
10667,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Aborted,0.0
10668,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Success,0.0
10669,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Lose,1.0
10670,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Main Score,0.0
10671,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_0,Request Success Ratio,1.0
10672,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Generated Expression Length,47.0
10673,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Generated Expression Number of Tokens,8.0
10674,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Aborted at Player 1,0.0
10675,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Aborted at Player 2,0.0
10676,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Request Count,2.0
10677,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Parsed Request Count,2.0
10678,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Violated Request Count,0.0
10679,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Aborted,0.0
10680,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Success,0.0
10681,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Lose,1.0
10682,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Main Score,0.0
10683,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_11,Request Success Ratio,1.0
10684,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Generated Expression Length,47.0
10685,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Generated Expression Number of Tokens,8.0
10686,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Aborted at Player 1,0.0
10687,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Aborted at Player 2,0.0
10688,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Request Count,2.0
10689,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Parsed Request Count,2.0
10690,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Violated Request Count,0.0
10691,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Aborted,0.0
10692,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Success,0.0
10693,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Lose,1.0
10694,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Main Score,0.0
10695,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_20,Request Success Ratio,1.0
10696,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Generated Expression Length,47.0
10697,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Generated Expression Number of Tokens,8.0
10698,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Aborted at Player 1,0.0
10699,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Aborted at Player 2,0.0
10700,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Request Count,2.0
10701,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Parsed Request Count,2.0
10702,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Violated Request Count,0.0
10703,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Aborted,0.0
10704,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Success,1.0
10705,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Lose,0.0
10706,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Main Score,100.0
10707,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_9,Request Success Ratio,1.0
10708,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Generated Expression Length,47.0
10709,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Generated Expression Number of Tokens,8.0
10710,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Aborted at Player 1,0.0
10711,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Aborted at Player 2,0.0
10712,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Request Count,2.0
10713,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Parsed Request Count,2.0
10714,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Violated Request Count,0.0
10715,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Aborted,0.0
10716,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Success,0.0
10717,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Lose,1.0
10718,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Main Score,0.0
10719,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,4_shape_grids,episode_23,Request Success Ratio,1.0
10720,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Generated Expression Length,47.0
10721,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Generated Expression Number of Tokens,8.0
10722,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Aborted at Player 1,0.0
10723,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Aborted at Player 2,0.0
10724,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Request Count,2.0
10725,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Parsed Request Count,2.0
10726,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Violated Request Count,0.0
10727,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Aborted,0.0
10728,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Success,0.0
10729,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Lose,1.0
10730,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Main Score,0.0
10731,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_17,Request Success Ratio,1.0
10732,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Generated Expression Length,46.0
10733,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Generated Expression Number of Tokens,7.0
10734,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Aborted at Player 1,0.0
10735,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Aborted at Player 2,0.0
10736,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Request Count,2.0
10737,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Parsed Request Count,2.0
10738,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Violated Request Count,0.0
10739,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Aborted,0.0
10740,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Success,0.0
10741,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Lose,1.0
10742,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Main Score,0.0
10743,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_28,Request Success Ratio,1.0
10744,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Generated Expression Length,47.0
10745,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Generated Expression Number of Tokens,8.0
10746,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Aborted at Player 1,0.0
10747,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Aborted at Player 2,0.0
10748,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Request Count,2.0
10749,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Parsed Request Count,2.0
10750,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Violated Request Count,0.0
10751,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Aborted,0.0
10752,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Success,0.0
10753,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Lose,1.0
10754,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Main Score,0.0
10755,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_2,Request Success Ratio,1.0
10756,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Generated Expression Length,47.0
10757,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Generated Expression Number of Tokens,8.0
10758,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Aborted at Player 1,0.0
10759,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Aborted at Player 2,0.0
10760,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Request Count,2.0
10761,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Parsed Request Count,2.0
10762,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Violated Request Count,0.0
10763,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Aborted,0.0
10764,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Success,1.0
10765,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Lose,0.0
10766,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Main Score,100.0
10767,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_22,Request Success Ratio,1.0
10768,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Generated Expression Length,45.0
10769,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Generated Expression Number of Tokens,6.0
10770,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Aborted at Player 1,0.0
10771,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Aborted at Player 2,0.0
10772,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Request Count,2.0
10773,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Parsed Request Count,2.0
10774,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Violated Request Count,0.0
10775,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Aborted,0.0
10776,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Success,0.0
10777,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Lose,1.0
10778,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Main Score,0.0
10779,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_14,Request Success Ratio,1.0
10780,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Generated Expression Length,47.0
10781,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Generated Expression Number of Tokens,8.0
10782,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Aborted at Player 1,0.0
10783,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Aborted at Player 2,0.0
10784,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Request Count,2.0
10785,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Parsed Request Count,2.0
10786,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Violated Request Count,0.0
10787,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Aborted,0.0
10788,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Success,0.0
10789,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Lose,1.0
10790,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Main Score,0.0
10791,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_16,Request Success Ratio,1.0
10792,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_7,Generated Expression Length,47.0
10793,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_7,Generated Expression Number of Tokens,8.0
10794,referencegame,Llama-3-SauerkrautLM-70b-Instruct-t0.0--Llama-3-SauerkrautLM-70b-Instruct-t0.0,5_random_grids,episode_7,Aborted at Player 1,0.0
