,game,model,experiment,episode,metric,value
3421,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_18,Violated Request Count,1.0
3422,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_18,Parsed Request Count,0.0
3423,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_18,Request Success Ratio,0.0
3424,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Precision,
3425,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Recall,
3426,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,F1,
3427,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Main Score,
3428,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Average Changed Cell Count,
3429,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Average Generated Instruction Length,
3430,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Average Generated Expression Number of Tokens,
3431,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Success,0.0
3432,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Lose,0.0
3433,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Aborted,1.0
3434,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Aborted at Player 1,1.0
3435,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Aborted at Player 2,0.0
3436,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Request Count,1.0
3437,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Violated Request Count,1.0
3438,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Parsed Request Count,0.0
3439,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_8,Request Success Ratio,0.0
3440,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Precision,
3441,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Recall,
3442,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,F1,
3443,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Main Score,
3444,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Average Changed Cell Count,
3445,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Average Generated Instruction Length,
3446,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Average Generated Expression Number of Tokens,
3447,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Success,0.0
3448,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Lose,0.0
3449,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Aborted,1.0
3450,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Aborted at Player 1,1.0
3451,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Aborted at Player 2,0.0
3452,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Request Count,1.0
3453,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Violated Request Count,1.0
3454,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Parsed Request Count,0.0
3455,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_4,Request Success Ratio,0.0
3456,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Precision,
3457,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Recall,
3458,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,F1,
3459,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Main Score,
3460,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Average Changed Cell Count,
3461,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Average Generated Instruction Length,
3462,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Average Generated Expression Number of Tokens,
3463,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Success,0.0
3464,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Lose,0.0
3465,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Aborted,1.0
3466,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Aborted at Player 1,1.0
3467,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Aborted at Player 2,0.0
3468,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Request Count,1.0
3469,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Violated Request Count,1.0
3470,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Parsed Request Count,0.0
3471,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_5,Request Success Ratio,0.0
3472,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Precision,71.0
3473,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Recall,83.0
3474,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,F1,77.0
3475,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Main Score,77.0
3476,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Average Changed Cell Count,0.875
3477,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Average Generated Instruction Length,38.625
3478,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Average Generated Expression Number of Tokens,6.75
3479,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Success,0.0
3480,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Lose,1.0
3481,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Aborted,0.0
3482,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Aborted at Player 1,0.0
3483,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Aborted at Player 2,0.0
3484,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Request Count,16.0
3485,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Violated Request Count,0.0
3486,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Parsed Request Count,16.0
3487,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_0,Request Success Ratio,1.0
3488,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Precision,
3489,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Recall,
3490,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,F1,
3491,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Main Score,
3492,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Average Changed Cell Count,
3493,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Average Generated Instruction Length,
3494,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Average Generated Expression Number of Tokens,
3495,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Success,0.0
3496,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Lose,0.0
3497,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Aborted,1.0
3498,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Aborted at Player 1,1.0
3499,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Aborted at Player 2,0.0
3500,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Request Count,1.0
3501,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Violated Request Count,1.0
3502,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Parsed Request Count,0.0
3503,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_11,Request Success Ratio,0.0
3504,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Precision,
3505,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Recall,
3506,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,F1,
3507,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Main Score,
3508,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Average Changed Cell Count,
3509,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Average Generated Instruction Length,
3510,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Average Generated Expression Number of Tokens,
3511,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Success,0.0
3512,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Lose,0.0
3513,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Aborted,1.0
3514,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Aborted at Player 1,1.0
3515,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Aborted at Player 2,0.0
3516,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Request Count,1.0
3517,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Violated Request Count,1.0
3518,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Parsed Request Count,0.0
3519,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,1_random_grids,episode_9,Request Success Ratio,0.0
3520,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Precision,
3521,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Recall,
3522,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,F1,
3523,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Main Score,
3524,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Average Changed Cell Count,
3525,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Average Generated Instruction Length,
3526,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Average Generated Expression Number of Tokens,
3527,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Success,0.0
3528,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Lose,0.0
3529,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Aborted,1.0
3530,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Aborted at Player 1,1.0
3531,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Aborted at Player 2,0.0
3532,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Request Count,1.0
3533,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Violated Request Count,1.0
3534,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Parsed Request Count,0.0
3535,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_17,Request Success Ratio,0.0
3536,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Precision,
3537,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Recall,
3538,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,F1,
3539,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Main Score,
3540,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Average Changed Cell Count,
3541,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Average Generated Instruction Length,
3542,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Average Generated Expression Number of Tokens,
3543,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Success,0.0
3544,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Lose,0.0
3545,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Aborted,1.0
3546,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Aborted at Player 1,1.0
3547,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Aborted at Player 2,0.0
3548,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Request Count,1.0
3549,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Violated Request Count,1.0
3550,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Parsed Request Count,0.0
3551,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_2,Request Success Ratio,0.0
3552,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Precision,
3553,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Recall,
3554,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,F1,
3555,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Main Score,
3556,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Average Changed Cell Count,
3557,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Average Generated Instruction Length,
3558,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Average Generated Expression Number of Tokens,
3559,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Success,0.0
3560,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Lose,0.0
3561,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Aborted,1.0
3562,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Aborted at Player 1,1.0
3563,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Aborted at Player 2,0.0
3564,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Request Count,1.0
3565,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Violated Request Count,1.0
3566,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Parsed Request Count,0.0
3567,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_14,Request Success Ratio,0.0
3568,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Precision,
3569,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Recall,
3570,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,F1,
3571,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Main Score,
3572,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Average Changed Cell Count,
3573,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Average Generated Instruction Length,
3574,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Average Generated Expression Number of Tokens,
3575,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Success,0.0
3576,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Lose,0.0
3577,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Aborted,1.0
3578,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Aborted at Player 1,1.0
3579,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Aborted at Player 2,0.0
3580,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Request Count,1.0
3581,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Violated Request Count,1.0
3582,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Parsed Request Count,0.0
3583,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_16,Request Success Ratio,0.0
3584,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Precision,
3585,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Recall,
3586,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,F1,
3587,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Main Score,
3588,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Average Changed Cell Count,
3589,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Average Generated Instruction Length,
3590,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Average Generated Expression Number of Tokens,
3591,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Success,0.0
3592,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Lose,0.0
3593,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Aborted,1.0
3594,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Aborted at Player 1,1.0
3595,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Aborted at Player 2,0.0
3596,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Request Count,1.0
3597,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Violated Request Count,1.0
3598,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Parsed Request Count,0.0
3599,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_7,Request Success Ratio,0.0
3600,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Precision,
3601,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Recall,
3602,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,F1,
3603,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Main Score,
3604,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Average Changed Cell Count,
3605,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Average Generated Instruction Length,
3606,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Average Generated Expression Number of Tokens,
3607,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Success,0.0
3608,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Lose,0.0
3609,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Aborted,1.0
3610,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Aborted at Player 1,1.0
3611,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Aborted at Player 2,0.0
3612,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Request Count,1.0
3613,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Violated Request Count,1.0
3614,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Parsed Request Count,0.0
3615,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_10,Request Success Ratio,0.0
3616,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_19,Precision,
3617,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_19,Recall,
3618,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_19,F1,
3619,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_19,Main Score,
3620,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_19,Average Changed Cell Count,
3621,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_19,Average Generated Instruction Length,
3622,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_19,Average Generated Expression Number of Tokens,
3623,imagegame,Llama-3-70B-Instruct-t0.0--Llama-3-70B-Instruct-t0.0,0_compact_grids,episode_19,Success,0.0
